2933267 2017 05 17 15 28 41 30.030 0.00
2933268 2017 05 17 15 29 41 30.030 0.00
2933271 2017 05 17 15 30 41 30.029 0.00
2933274 2017 05 17 15 32 41 30.026 0.00
2933277 2017 05 17 15 33 41 30.026 0.00
2933280 2017 05 17 15 34 41 30.025 0.00
2933283 2017 05 17 15 36 41 30.024 0.00
2933285 2017 05 17 15 37 41 30.025 0.00
2933288 2017 05 17 15 38 41 30.025 0.00
2933291 2017 05 17 15 39 41 30.024 0.00
2933292 2017 05 17 15 40 41 30.024 0.00
2933293 2017 05 17 15 42 41 30.022 0.00
2933296 2017 05 17 15 44 41 30.021 0.00
2933298 2017 05 17 15 45 41 30.021 0.00
2933299 2017 05 17 15 46 41 30.021 0.00
2933301 2017 05 17 15 47 41 30.017 0.00
2933302 2017 05 17 15 49 41 30.017 0.00
2933304 2017 05 17 15 50 41 30.015 0.00
2933307 2017 05 17 15 51 41 30.015 0.00
2933308 2017 05 17 15 53 41 30.015 0.00
2933311 2017 05 17 15 54 41 30.015 0.00
2933314 2017 05 17 15 55 41 30.015 0.00
2933317 2017 05 17 15 57 41 30.016 0.00
2933318 2017 05 17 15 58 41 30.016 0.00
2933320 2017 05 17 15 59 41 30.015 0.00
2933323 2017 05 17 16 00 41 30.017 0.00
2933326 2017 05 17 16 02 41 30.015 0.00
2933327 2017 05 17 16 03 41 30.015 0.00
2933330 2017 05 17 16 05 43 30.016 0.00
2933333 2017 05 17 16 06 41 30.015 0.00
2933336 2017 05 17 16 07 42 30.016 0.00
2933339 2017 05 17 16 09 42 30.016 0.00
2933342 2017 05 17 16 10 42 30.016 0.00
2933343 2017 05 17 16 11 42 30.015 0.00
2933346 2017 05 17 16 13 42 30.013 0.00
2933349 2017 05 17 16 14 42 30.014 0.00
2933351 2017 05 17 16 15 42 30.013 0.00
2933354 2017 05 17 16 17 42 30.012 0.00
2933357 2017 05 17 16 18 42 30.013 0.00
2933359 2017 05 17 16 19 42 30.012 0.00
2933361 2017 05 17 16 21 42 30.012 0.00
2933363 2017 05 17 16 22 42 30.013 0.00
2933366 2017 05 17 16 23 42 30.012 0.00
2933369 2017 05 17 16 25 43 30.010 0.00
2933371 2017 05 17 16 26 43 30.009 0.00
2933374 2017 05 17 16 28 43 30.008 0.00
2933377 2017 05 17 16 29 43 30.008 0.00
2933380 2017 05 17 16 30 43 30.007 0.00
2933383 2017 05 17 16 31 43 30.007 0.00
2933386 2017 05 17 16 32 43 30.006 0.00
2933389 2017 05 17 16 33 43 30.007 0.00
2933390 2017 05 17 16 35 43 30.005 0.00
2933393 2017 05 17 16 36 43 30.006 0.00
2933395 2017 05 17 16 37 43 30.004 0.00
2933397 2017 05 17 16 39 43 30.003 0.00
2933399 2017 05 17 16 40 43 30.004 0.00
2933400 2017 05 17 16 42 43 30.002 0.00
2933403 2017 05 17 16 43 43 30.001 0.00
2933406 2017 05 17 16 44 43 30.000 0.00
2933409 2017 05 17 16 45 43 30.001 0.00
2933410 2017 05 17 16 47 43 30.002 0.00
2933412 2017 05 17 16 48 43 30.000 0.00
2933415 2017 05 17 16 50 44 29.998 0.00
2933416 2017 05 17 16 52 44 29.997 0.00
2933419 2017 05 17 16 54 44 29.999 0.00
2933422 2017 05 17 16 55 44 29.998 0.00
2933423 2017 05 17 16 56 45 29.998 0.00
2933425 2017 05 17 16 58 45 29.997 0.00
2933427 2017 05 17 16 59 45 29.996 0.00
2933430 2017 05 17 17 00 45 29.996 0.00
2933433 2017 05 17 17 01 45 29.996 0.00
2933436 2017 05 17 17 02 45 29.995 0.00
2933439 2017 05 17 17 04 47 29.996 0.00
2933442 2017 05 17 17 05 45 29.994 0.00
2933445 2017 05 17 17 06 46 29.995 0.00
2933446 2017 05 17 17 08 46 29.994 0.00
2933447 2017 05 17 17 09 46 29.993 0.00
2933450 2017 05 17 17 10 46 29.995 0.00
2933452 2017 05 17 17 11 46 29.995 0.00
2933454 2017 05 17 17 12 46 29.995 0.00
2933457 2017 05 17 17 14 46 29.995 0.00
2933460 2017 05 17 17 15 46 29.996 0.00
2933463 2017 05 17 17 17 46 29.996 0.00
2933466 2017 05 17 17 18 46 29.994 0.00
2933469 2017 05 17 17 19 46 29.996 0.00
2933471 2017 05 17 17 20 46 29.996 0.00
2933472 2017 05 17 17 22 46 29.996 0.00
2933475 2017 05 17 17 23 46 29.996 0.00
2933478 2017 05 17 17 24 46 29.997 0.00
2933481 2017 05 17 17 26 47 29.998 0.00
2933483 2017 05 17 17 27 47 29.997 0.00
2933484 2017 05 17 17 28 47 29.996 0.00
2933485 2017 05 17 17 30 47 29.997 0.00
2933488 2017 05 17 17 31 47 29.998 0.00
2933490 2017 05 17 17 32 47 29.997 0.00
2933492 2017 05 17 17 33 47 29.997 0.00
2933493 2017 05 17 17 35 47 29.997 0.00
2933496 2017 05 17 17 36 47 29.996 0.00
2933499 2017 05 17 17 37 47 29.996 0.00
2933502 2017 05 17 17 39 47 29.997 0.00
2933505 2017 05 17 17 40 47 29.997 0.00
2933507 2017 05 17 17 41 47 29.996 0.00
2933508 2017 05 17 17 43 47 29.997 0.00
2933511 2017 05 17 17 44 47 29.996 0.00
2933512 2017 05 17 17 45 47 29.996 0.00
2933514 2017 05 17 17 47 47 29.997 0.00
2933517 2017 05 17 17 48 47 29.996 0.00
2933520 2017 05 17 17 50 47 29.997 0.00
2933523 2017 05 17 17 51 47 29.998 0.00
2933526 2017 05 17 17 52 47 29.997 0.00
2933527 2017 05 17 17 54 48 29.998 0.00
2933529 2017 05 17 17 55 48 29.998 0.00
2933530 2017 05 17 17 56 48 29.998 0.00
2933533 2017 05 17 17 58 48 29.996 0.00
2933536 2017 05 17 17 59 48 29.997 0.00
2933538 2017 05 17 18 01 48 29.996 0.00
2933541 2017 05 17 18 02 48 29.994 0.00
2933544 2017 05 17 18 03 48 29.996 0.00
2933547 2017 05 17 18 04 48 29.996 0.00
2933549 2017 05 17 18 06 48 29.996 0.00
2933550 2017 05 17 18 07 48 29.994 0.00
2933552 2017 05 17 18 08 48 29.994 0.00
2933553 2017 05 17 18 10 48 29.995 0.00
2933556 2017 05 17 18 11 48 29.996 0.00
2933559 2017 05 17 18 13 48 29.995 0.00
2933560 2017 05 17 18 14 48 29.995 0.00
2933562 2017 05 17 18 15 48 29.993 0.00
2933565 2017 05 17 18 16 48 29.995 0.00
2933567 2017 05 17 18 18 48 29.995 0.00
2933570 2017 05 17 18 19 48 29.994 0.00
2933573 2017 05 17 18 20 49 29.994 0.00
2933574 2017 05 17 18 22 48 29.993 0.00
2933576 2017 05 17 18 23 49 29.993 0.00
2933579 2017 05 17 18 25 49 29.992 0.00
2933580 2017 05 17 18 26 49 29.992 0.00
2933583 2017 05 17 18 27 49 29.992 0.00
2933584 2017 05 17 18 29 49 29.993 0.00
2933587 2017 05 17 18 30 49 29.993 0.00
2933590 2017 05 17 18 32 49 29.993 0.00
2933592 2017 05 17 18 33 49 29.993 0.00
2933593 2017 05 17 18 34 49 29.993 0.00
2933596 2017 05 17 18 36 50 29.992 0.00
2933599 2017 05 17 18 37 50 29.992 0.00
2933602 2017 05 17 18 38 50 29.992 0.00
2933603 2017 05 17 18 39 50 29.992 0.00
2933606 2017 05 17 18 41 50 29.993 0.00
2933609 2017 05 17 18 42 50 29.992 0.00
2933611 2017 05 17 18 44 50 29.992 0.00
2933613 2017 05 17 18 45 50 29.992 0.00
2933615 2017 05 17 18 46 51 29.993 0.00
2933618 2017 05 17 18 47 50 29.991 0.00
2933621 2017 05 17 18 49 50 29.991 0.00
2933622 2017 05 17 18 50 50 29.990 0.00
2933625 2017 05 17 18 52 50 29.989 0.00
2933627 2017 05 17 18 53 50 29.988 0.00
2933628 2017 05 17 18 54 50 29.988 0.00
2933631 2017 05 17 18 55 51 29.987 0.00
2933633 2017 05 17 18 57 51 29.987 0.00
2933634 2017 05 17 18 58 51 29.986 0.00
2933637 2017 05 17 18 59 51 29.987 0.00
2933640 2017 05 17 19 01 51 29.986 0.00
2933641 2017 05 17 19 03 51 29.986 0.00
2933642 2017 05 17 19 04 51 29.987 0.00
2933645 2017 05 17 19 05 51 29.986 0.00
2933646 2017 05 17 19 07 51 29.987 0.00
2933649 2017 05 17 19 08 51 29.988 0.00
2933652 2017 05 17 19 09 51 29.988 0.00
2933655 2017 05 17 19 10 51 29.986 0.00
2933658 2017 05 17 19 11 51 29.987 0.00
2933660 2017 05 17 19 13 51 29.987 0.00
2933663 2017 05 17 19 14 51 29.984 0.00
2933665 2017 05 17 19 15 51 29.984 0.00
2933666 2017 05 17 19 17 51 29.984 0.00
2933668 2017 05 17 19 18 51 29.983 0.00
2933669 2017 05 17 19 20 51 29.986 0.00
2933670 2017 05 17 19 21 51 29.985 0.00
2933673 2017 05 17 19 22 52 29.985 0.00
2933676 2017 05 17 19 24 52 29.986 0.00
2933679 2017 05 17 19 25 52 29.985 0.00
2933681 2017 05 17 19 26 52 29.984 0.00
2933684 2017 05 17 19 27 52 29.984 0.00
2933686 2017 05 17 19 29 52 29.983 0.00
2933689 2017 05 17 19 30 52 29.985 0.00
2933690 2017 05 17 19 31 52 29.985 0.00
2933692 2017 05 17 19 32 52 29.984 0.00
2933693 2017 05 17 19 34 53 29.984 0.00
2933695 2017 05 17 19 35 53 29.985 0.00
2933696 2017 05 17 19 36 53 29.983 0.00
2933699 2017 05 17 19 37 53 29.985 0.00
2933702 2017 05 17 19 38 53 29.985 0.00
2933704 2017 05 17 19 40 53 29.985 0.00
2933706 2017 05 17 19 42 53 29.985 0.00
2933709 2017 05 17 19 43 53 29.985 0.00
2933712 2017 05 17 19 44 53 29.985 0.00
2933715 2017 05 17 19 45 53 29.985 0.00
2933718 2017 05 17 19 46 54 29.986 0.00
2933721 2017 05 17 19 47 54 29.984 0.00
2933722 2017 05 17 19 48 54 29.983 0.00
2933724 2017 05 17 19 50 54 29.981 0.00
2933727 2017 05 17 19 52 54 29.981 0.00
2933730 2017 05 17 19 53 54 29.980 0.00
2933732 2017 05 17 19 54 54 29.980 0.00
2933734 2017 05 17 19 56 55 29.979 0.00
2933736 2017 05 17 19 57 55 29.980 0.00
2933739 2017 05 17 19 58 55 29.979 0.00
2933742 2017 05 17 19 59 55 29.979 0.00
2933743 2017 05 17 20 00 55 29.978 0.00
2933744 2017 05 17 20 02 56 29.976 0.00
2933745 2017 05 17 20 03 55 29.975 0.00
2933747 2017 05 17 20 04 55 29.975 0.00
2933750 2017 05 17 20 05 55 29.975 0.00
2933752 2017 05 17 20 06 55 29.975 0.00
2933754 2017 05 17 20 07 55 29.974 0.00
2933757 2017 05 17 20 09 55 29.974 0.00
2933760 2017 05 17 20 11 55 29.974 0.00
2933762 2017 05 17 20 12 55 29.974 0.00
2933765 2017 05 17 20 13 55 29.974 0.00
2933768 2017 05 17 20 15 55 29.975 0.00
2933771 2017 05 17 20 16 55 29.975 0.00
2933772 2017 05 17 20 17 55 29.975 0.00
2933775 2017 05 17 20 19 55 29.973 0.00
2933778 2017 05 17 20 20 55 29.974 0.00
2933779 2017 05 17 20 21 55 29.973 0.00
2933780 2017 05 17 20 23 56 29.973 0.00
2933782 2017 05 17 20 24 56 29.974 0.00
2933785 2017 05 17 20 26 56 29.973 0.00
2933788 2017 05 17 20 27 56 29.973 0.00
2933791 2017 05 17 20 28 56 29.972 0.00
2933793 2017 05 17 20 29 56 29.973 0.00
2933794 2017 05 17 20 31 56 29.974 0.00
2933797 2017 05 17 20 33 57 29.974 0.00
2933798 2017 05 17 20 34 57 29.974 0.00
2933800 2017 05 17 20 35 57 29.974 0.00
2933803 2017 05 17 20 37 57 29.974 0.00
2933806 2017 05 17 20 38 57 29.974 0.00
2933809 2017 05 17 20 39 57 29.974 0.00
2933812 2017 05 17 20 40 58 29.974 0.00
2933815 2017 05 17 20 42 57 29.974 0.00
2933818 2017 05 17 20 43 57 29.975 0.00
2933819 2017 05 17 20 45 57 29.975 0.00
2933822 2017 05 17 20 46 57 29.975 0.00
2933823 2017 05 17 20 48 57 29.975 0.00
2933824 2017 05 17 20 49 57 29.975 0.00
2933826 2017 05 17 20 51 57 29.975 0.00
2933827 2017 05 17 20 52 57 29.975 0.00
2933830 2017 05 17 20 53 57 29.974 0.00
2933833 2017 05 17 20 55 57 29.975 0.00
2933836 2017 05 17 20 56 57 29.975 0.00
2933839 2017 05 17 20 57 57 29.975 0.00
2933842 2017 05 17 20 58 57 29.976 0.00
2933845 2017 05 17 20 59 57 29.976 0.00
2933848 2017 05 17 21 01 57 29.977 0.00
2933850 2017 05 17 21 02 57 29.977 0.00
2933852 2017 05 17 21 03 57 29.976 0.00
2933855 2017 05 17 21 04 57 29.976 0.00
2933858 2017 05 17 21 05 57 29.975 0.00
2933861 2017 05 17 21 07 57 29.976 0.00
2933864 2017 05 17 21 08 57 29.975 0.00
2933867 2017 05 17 21 09 57 29.976 0.00
2933870 2017 05 17 21 10 58 29.976 0.00
2933871 2017 05 17 21 12 58 29.976 0.00
2933874 2017 05 17 21 13 58 29.976 0.00
2933877 2017 05 17 21 14 58 29.976 0.00
2933879 2017 05 17 21 15 58 29.977 0.00
2933880 2017 05 17 21 17 58 29.978 0.00
2933883 2017 05 17 21 18 58 29.979 0.00
2933884 2017 05 17 21 19 58 29.979 0.00
2933887 2017 05 17 21 20 58 29.979 0.00
2933890 2017 05 17 21 22 58 29.982 0.00
2933891 2017 05 17 21 23 58 29.980 0.00
2933893 2017 05 17 21 24 58 29.981 0.00
2933896 2017 05 17 21 26 59 29.981 0.00
2933899 2017 05 17 21 27 59 29.982 0.00
2933902 2017 05 17 21 28 59 29.982 0.00
2933905 2017 05 17 21 30 59 29.981 0.00
2933907 2017 05 17 21 31 59 29.979 0.00
2933910 2017 05 17 21 32 59 29.980 0.00
2933913 2017 05 17 21 33 59 29.980 0.00
2933916 2017 05 17 21 35 59 29.981 0.00
2933919 2017 05 17 21 36 59 29.981 0.00
2933922 2017 05 17 21 37 59 29.982 0.00
2933925 2017 05 17 21 39 59 29.981 0.00
2933928 2017 05 17 21 40 59 29.982 0.00
2933931 2017 05 17 21 41 59 29.981 0.00
2933934 2017 05 17 21 42 59 29.980 0.00
2933937 2017 05 17 21 44 59 29.979 0.00
2933938 2017 05 17 21 45 59 29.981 0.00
2933940 2017 05 17 21 46 59 29.980 0.00
2933941 2017 05 17 21 47 59 29.980 0.00
2933943 2017 05 17 21 49 59 29.982 0.00
2933945 2017 05 17 21 50 59 29.982 0.00
2933946 2017 05 17 21 52 59 29.981 0.00
2933949 2017 05 17 21 53 59 29.980 0.00
2933952 2017 05 17 21 54 59 29.981 0.00
2933955 2017 05 17 21 56 59 29.981 0.00
2933958 2017 05 17 21 57 59 29.981 0.00
2933961 2017 05 17 21 58 59 29.980 0.00
2933962 2017 05 17 21 59 59 29.981 0.00
2933964 2017 05 17 22 01 01 29.982 0.00
2933965 2017 05 17 22 03 00 29.982 0.00
2933968 2017 05 17 22 04 00 29.983 0.00
2933971 2017 05 17 22 05 00 29.982 0.00
2933974 2017 05 17 22 06 00 29.984 0.00
2933977 2017 05 17 22 07 00 29.983 0.00
2933980 2017 05 17 22 09 00 29.983 0.00
2933981 2017 05 17 22 10 00 29.983 0.00
2933983 2017 05 17 22 11 00 29.983 0.00
2933986 2017 05 17 22 12 01 29.982 0.00
2933989 2017 05 17 22 13 00 29.984 0.00
2933990 2017 05 17 22 15 00 29.984 0.00
2933993 2017 05 17 22 16 00 29.983 0.00
2933994 2017 05 17 22 18 00 29.985 0.00
2933997 2017 05 17 22 19 00 29.985 0.00
2933999 2017 05 17 22 20 00 29.986 0.00
2934002 2017 05 17 22 21 00 29.986 0.00
2934005 2017 05 17 22 22 00 29.985 0.00
2934008 2017 05 17 22 24 00 29.986 0.00
2934011 2017 05 17 22 25 00 29.987 0.00
2934014 2017 05 17 22 26 00 29.985 0.00
2934017 2017 05 17 22 27 01 29.987 0.00
2934020 2017 05 17 22 28 01 29.985 0.00
2934023 2017 05 17 22 29 01 29.986 0.00
2934026 2017 05 17 22 30 01 29.986 0.00
2934029 2017 05 17 22 32 01 29.985 0.00
2934032 2017 05 17 22 33 01 29.986 0.00
2934033 2017 05 17 22 34 01 29.985 0.00
2934034 2017 05 17 22 35 01 29.984 0.00
2934036 2017 05 17 22 36 01 29.986 0.00
2934039 2017 05 17 22 37 01 29.984 0.00
2934042 2017 05 17 22 39 01 29.986 0.00
2934045 2017 05 17 22 40 01 29.987 0.00
2934048 2017 05 17 22 41 01 29.987 0.00
2934050 2017 05 17 22 42 01 29.987 0.00
2934053 2017 05 17 22 43 01 29.986 0.00
2934056 2017 05 17 22 44 01 29.985 0.00
2934059 2017 05 17 22 45 01 29.986 0.00
2934061 2017 05 17 22 47 01 29.984 0.00
2934064 2017 05 17 22 48 01 29.984 0.00
2934066 2017 05 17 22 50 01 29.985 0.00
2934069 2017 05 17 22 51 02 29.986 0.00
2934071 2017 05 17 22 52 02 29.985 0.00
2934072 2017 05 17 22 53 01 29.984 0.00
2934075 2017 05 17 22 55 02 29.985 0.00
2934078 2017 05 17 22 56 01 29.985 0.00
2934081 2017 05 17 22 57 02 29.985 0.00
2934084 2017 05 17 22 58 02 29.986 0.00
2934087 2017 05 17 22 59 02 29.985 0.00
2934089 2017 05 17 23 00 02 29.985 0.00
2934092 2017 05 17 23 02 02 29.985 0.00
2934093 2017 05 17 23 03 02 29.985 0.00
2934096 2017 05 17 23 04 04 29.985 0.00
2934097 2017 05 17 23 05 02 29.985 0.00
2934100 2017 05 17 23 07 02 29.985 0.00
2934101 2017 05 17 23 08 02 29.985 0.00
2934104 2017 05 17 23 09 03 29.985 0.00
2934107 2017 05 17 23 10 03 29.985 0.00
2934110 2017 05 17 23 11 03 29.985 0.00
2934112 2017 05 17 23 12 03 29.986 0.00
2934115 2017 05 17 23 14 05 29.985 0.00
2934117 2017 05 17 23 15 03 29.984 0.00
2934120 2017 05 17 23 16 03 29.987 0.00
2934122 2017 05 17 23 18 03 29.988 0.00
2934124 2017 05 17 23 20 03 29.988 0.00
2934126 2017 05 17 23 22 03 29.988 0.00
2934129 2017 05 17 23 23 03 29.989 0.00
2934131 2017 05 17 23 24 03 29.988 0.00
2934132 2017 05 17 23 25 03 29.989 0.00
2934135 2017 05 17 23 26 03 29.988 0.00
2934136 2017 05 17 23 28 04 29.987 0.00
2934139 2017 05 17 23 29 04 29.988 0.00
2934142 2017 05 17 23 30 04 29.988 0.00
2934145 2017 05 17 23 31 04 29.987 0.00
2934147 2017 05 17 23 32 04 29.987 0.00
2934148 2017 05 17 23 33 04 29.987 0.00
2934151 2017 05 17 23 34 04 29.988 0.00
2934152 2017 05 17 23 35 04 29.986 0.00
2934155 2017 05 17 23 36 04 29.987 0.00
2934158 2017 05 17 23 38 08 29.986 0.00
2934161 2017 05 17 23 39 04 29.986 0.00
2934162 2017 05 17 23 40 05 29.987 0.00
2934163 2017 05 17 23 41 05 29.989 0.00
2934164 2017 05 17 23 42 05 29.989 0.00
2934167 2017 05 17 23 43 05 29.989 0.00
2934170 2017 05 17 23 45 05 29.991 0.00
2934173 2017 05 17 23 46 05 29.990 0.00
2934174 2017 05 17 23 47 05 29.990 0.00
2934176 2017 05 17 23 48 05 29.990 0.00
2934179 2017 05 17 23 50 05 29.990 0.00
2934182 2017 05 17 23 51 05 29.988 0.00
2934183 2017 05 17 23 52 05 29.988 0.00
2934186 2017 05 17 23 54 05 29.988 0.00
2934189 2017 05 17 23 55 05 29.988 0.00
2934192 2017 05 17 23 56 05 29.988 0.00
2934195 2017 05 17 23 57 05 29.988 0.00
2934197 2017 05 17 23 58 05 29.988 0.00
2934200 2017 05 17 23 59 05 29.988 0.00
2934202 2017 05 18 00 01 05 29.990 0.00
2934204 2017 05 18 00 02 05 29.989 0.00
2934206 2017 05 18 00 03 05 29.987 0.00
2934207 2017 05 18 00 04 05 29.988 0.00
2934209 2017 05 18 00 05 05 29.989 0.00
2934212 2017 05 18 00 07 05 29.989 0.00
2934215 2017 05 18 00 08 05 29.989 0.00
2934218 2017 05 18 00 09 05 29.989 0.00
2934219 2017 05 18 00 10 05 29.990 0.00
2934220 2017 05 18 00 11 05 29.990 0.00
2934222 2017 05 18 00 12 05 29.989 0.00
2934225 2017 05 18 00 13 05 29.990 0.00
2934227 2017 05 18 00 14 05 29.989 0.00
2934230 2017 05 18 00 16 06 29.990 0.00
2934231 2017 05 18 00 17 06 29.989 0.00
2934234 2017 05 18 00 18 06 29.988 0.00
2934235 2017 05 18 00 19 06 29.989 0.00
2934237 2017 05 18 00 21 06 29.990 0.00
2934238 2017 05 18 00 22 06 29.991 0.00
2934239 2017 05 18 00 23 06 29.990 0.00
2934240 2017 05 18 00 24 06 29.990 0.00
2934243 2017 05 18 00 26 06 29.990 0.00
2934246 2017 05 18 00 27 06 29.992 0.00
2934248 2017 05 18 00 29 07 29.991 0.00
2934250 2017 05 18 00 30 07 29.992 0.00
2934253 2017 05 18 00 31 07 29.993 0.00
2934256 2017 05 18 00 32 08 29.991 0.00
2934258 2017 05 18 00 34 08 29.993 0.00
2934261 2017 05 18 00 35 08 29.992 0.00
2934264 2017 05 18 00 36 09 29.993 0.00
2934266 2017 05 18 00 38 09 29.994 0.00
2934269 2017 05 18 00 39 09 29.994 0.00
2934272 2017 05 18 00 40 09 29.995 0.00
2934273 2017 05 18 00 41 10 29.995 0.00
2934275 2017 05 18 00 42 10 29.994 0.00
2934276 2017 05 18 00 43 10 29.995 0.00
2934277 2017 05 18 00 44 10 29.994 0.00
2934280 2017 05 18 00 46 10 29.993 0.00
2934283 2017 05 18 00 47 10 29.994 0.00
2934286 2017 05 18 00 48 10 29.994 0.00
2934289 2017 05 18 00 49 10 29.994 0.00
2934292 2017 05 18 00 50 10 29.995 0.00
2934294 2017 05 18 00 51 10 29.994 0.00
2934297 2017 05 18 00 52 10 29.994 0.00
2934298 2017 05 18 00 53 10 29.992 0.00
2934299 2017 05 18 00 55 10 29.992 0.00
2934302 2017 05 18 00 56 10 29.991 0.00
2934305 2017 05 18 00 57 10 29.993 0.00
2934306 2017 05 18 00 58 10 29.994 0.00
2934309 2017 05 18 01 00 11 29.994 0.00
2934312 2017 05 18 01 01 11 29.997 0.00
2934315 2017 05 18 01 02 11 29.998 0.00
2934318 2017 05 18 01 03 11 30.000 0.00
2934320 2017 05 18 01 04 12 30.001 0.00
2934323 2017 05 18 01 05 12 30.000 0.00
2934326 2017 05 18 01 06 12 30.001 0.00
2934329 2017 05 18 01 08 12 30.000 0.00
2934330 2017 05 18 01 09 12 30.001 0.00
2934331 2017 05 18 01 10 13 30.002 0.00
2934332 2017 05 18 01 11 13 30.002 0.00
2934335 2017 05 18 01 12 13 30.003 0.00
2934336 2017 05 18 01 13 14 30.002 0.00
2934339 2017 05 18 01 15 14 30.003 0.00
2934342 2017 05 18 01 16 14 30.003 0.00
2934345 2017 05 18 01 17 15 30.001 0.00
2934348 2017 05 18 01 18 15 30.001 0.00
2934351 2017 05 18 01 19 16 30.001 0.00
2934354 2017 05 18 01 20 16 30.003 0.00
2934357 2017 05 18 01 21 16 30.002 0.00
2934360 2017 05 18 01 23 16 30.002 0.00
2934363 2017 05 18 01 25 17 30.003 0.00
2934366 2017 05 18 01 26 17 30.003 0.00
2934369 2017 05 18 01 27 18 30.002 0.00
2934370 2017 05 18 01 28 18 30.003 0.00
2934372 2017 05 18 01 29 19 30.002 0.00
2934374 2017 05 18 01 30 19 30.002 0.00
2934377 2017 05 18 01 31 19 29.999 0.00
2934380 2017 05 18 01 32 19 29.999 0.00
2934381 2017 05 18 01 34 20 29.996 0.00
2934384 2017 05 18 01 35 20 29.995 0.00
2934387 2017 05 18 01 36 21 29.996 0.00
2934389 2017 05 18 01 38 21 29.997 0.00
2934390 2017 05 18 01 39 21 29.997 0.00
2934392 2017 05 18 01 41 21 29.998 0.00
2934394 2017 05 18 01 42 21 29.997 0.00
2934397 2017 05 18 01 43 22 29.997 0.00
2934400 2017 05 18 01 44 22 29.995 0.00
2934403 2017 05 18 01 45 22 29.995 0.00
2934406 2017 05 18 01 46 23 29.994 0.00
2934407 2017 05 18 01 47 23 29.996 0.00
2934408 2017 05 18 01 48 23 29.998 0.00
2934411 2017 05 18 01 50 23 30.000 0.00
2934414 2017 05 18 01 51 24 30.001 0.00
2934417 2017 05 18 01 52 24 30.001 0.00
2934420 2017 05 18 01 53 24 30.001 0.00
2934423 2017 05 18 01 55 25 30.000 0.00
2934425 2017 05 18 01 56 25 30.000 0.00
2934428 2017 05 18 01 57 25 30.001 0.00
2934431 2017 05 18 01 58 26 30.000 0.00
2934432 2017 05 18 01 59 26 30.002 0.00
2934433 2017 05 18 02 01 27 30.001 0.00
2934435 2017 05 18 02 02 27 30.000 0.00
2934438 2017 05 18 02 03 27 30.001 0.00
2934439 2017 05 18 02 04 27 30.002 0.00
2934442 2017 05 18 02 05 28 30.002 0.00
2934445 2017 05 18 02 06 28 30.000 0.00
2934447 2017 05 18 02 07 28 30.000 0.00
2934450 2017 05 18 02 09 29 29.999 0.00
2934453 2017 05 18 02 10 29 30.000 0.00
2934456 2017 05 18 02 11 29 29.999 0.00
2934459 2017 05 18 02 12 29 29.999 0.00
2934462 2017 05 18 02 13 30 30.000 0.00
2934464 2017 05 18 02 14 30 30.000 0.00
2934467 2017 05 18 02 15 30 29.999 0.00
2934469 2017 05 18 02 16 32 29.998 0.00
2934470 2017 05 18 02 18 31 29.998 0.00
2934473 2017 05 18 02 19 32 29.998 0.00
2934476 2017 05 18 02 20 32 30.000 0.00
2934477 2017 05 18 02 21 32 30.000 0.00
2934479 2017 05 18 02 23 32 29.999 0.00
