
2933599 2017 05 17 18 37 50 4
2933602 2017 05 17 18 38 50 1
2933603 2017 05 17 18 39 50 1
2933606 2017 05 17 18 41 50 1
2933609 2017 05 17 18 42 50 0
2933611 2017 05 17 18 44 50 2
2933613 2017 05 17 18 45 50 2
2933615 2017 05 17 18 46 51 7
2933618 2017 05 17 18 47 50 1
2933621 2017 05 17 18 49 50 3
2933622 2017 05 17 18 50 50 0
2933625 2017 05 17 18 52 50 1
2933627 2017 05 17 18 53 50 4
2933628 2017 05 17 18 54 50 2
2933631 2017 05 17 18 55 51 1
2933633 2017 05 17 18 57 51 4
2933634 2017 05 17 18 58 51 1
2933637 2017 05 17 18 59 51 4
2933640 2017 05 17 19 01 51 1
2933641 2017 05 17 19 03 51 3
2933642 2017 05 17 19 04 51 3
2933645 2017 05 17 19 05 51 2
2933646 2017 05 17 19 07 51 2
2933649 2017 05 17 19 08 51 2
2933652 2017 05 17 19 09 51 1
2933655 2017 05 17 19 10 51 4
2933658 2017 05 17 19 11 51 4
2933660 2017 05 17 19 13 51 4
2933663 2017 05 17 19 14 51 3
2933665 2017 05 17 19 15 51 4
2933666 2017 05 17 19 17 51 1
2933668 2017 05 17 19 18 51 2
2933669 2017 05 17 19 20 51 3
2933670 2017 05 17 19 21 51 2
2933673 2017 05 17 19 22 52 5
2933676 2017 05 17 19 24 52 4
2933679 2017 05 17 19 25 52 4
2933681 2017 05 17 19 26 52 4
2933684 2017 05 17 19 27 52 4
2933686 2017 05 17 19 29 52 4
2933689 2017 05 17 19 30 52 4
2933690 2017 05 17 19 31 52 4
2933692 2017 05 17 19 32 52 4
2933693 2017 05 17 19 34 53 4
2933695 2017 05 17 19 35 53 4
2933696 2017 05 17 19 36 53 3
2933699 2017 05 17 19 37 53 4
2933702 2017 05 17 19 38 53 3
2933704 2017 05 17 19 40 53 4
2933706 2017 05 17 19 42 53 3
2933709 2017 05 17 19 43 53 3
2933712 2017 05 17 19 44 53 4
2933715 2017 05 17 19 45 53 4
2933718 2017 05 17 19 46 54 5
2933721 2017 05 17 19 47 54 3
2933722 2017 05 17 19 48 54 3
2933724 2017 05 17 19 50 54 3
2933727 2017 05 17 19 52 54 0
2933730 2017 05 17 19 53 54 0
2933732 2017 05 17 19 54 54 3
2933734 2017 05 17 19 56 55 1
2933736 2017 05 17 19 57 55 1
2933739 2017 05 17 19 58 55 1
2933742 2017 05 17 19 59 55 0
2933743 2017 05 17 20 00 55 1
2933744 2017 05 17 20 02 56 1
2933745 2017 05 17 20 03 55 1
2933747 2017 05 17 20 04 55 2
2933750 2017 05 17 20 05 55 1
2933752 2017 05 17 20 06 55 1
2933754 2017 05 17 20 07 55 1
2933757 2017 05 17 20 09 55 1
2933760 2017 05 17 20 11 55 1
2933762 2017 05 17 20 12 55 2
2933765 2017 05 17 20 13 55 1
2933768 2017 05 17 20 15 55 2
2933771 2017 05 17 20 16 55 2
2933772 2017 05 17 20 17 55 1
2933775 2017 05 17 20 19 55 1
2933778 2017 05 17 20 20 55 1
2933779 2017 05 17 20 21 55 1
2933780 2017 05 17 20 23 56 0
2933782 2017 05 17 20 24 56 2
2933785 2017 05 17 20 26 56 1
2933788 2017 05 17 20 27 56 1
2933791 2017 05 17 20 28 56 2
2933793 2017 05 17 20 29 56 1
2933794 2017 05 17 20 31 56 1
2933797 2017 05 17 20 33 57 1
2933798 2017 05 17 20 34 57 1
2933800 2017 05 17 20 35 57 2
2933803 2017 05 17 20 37 57 0
2933806 2017 05 17 20 38 57 2
2933809 2017 05 17 20 39 57 1
2933812 2017 05 17 20 40 58 1
2933815 2017 05 17 20 42 57 2
2933818 2017 05 17 20 43 57 1
2933819 2017 05 17 20 45 57 2
2933822 2017 05 17 20 46 57 2
2933823 2017 05 17 20 48 57 1
2933824 2017 05 17 20 49 57 0
2933826 2017 05 17 20 51 57 0
2933827 2017 05 17 20 52 57 1
2933830 2017 05 17 20 53 57 0
2933833 2017 05 17 20 55 57 1
2933836 2017 05 17 20 56 57 2
2933839 2017 05 17 20 57 57 1
2933842 2017 05 17 20 58 57 2
2933845 2017 05 17 20 59 57 2
2933848 2017 05 17 21 01 57 2
2933850 2017 05 17 21 02 57 2
2933852 2017 05 17 21 03 57 1
2933855 2017 05 17 21 04 57 1
2933858 2017 05 17 21 05 57 1
2933861 2017 05 17 21 07 57 1
2933864 2017 05 17 21 08 57 1
2933867 2017 05 17 21 09 57 2
2933870 2017 05 17 21 10 58 1
2933871 2017 05 17 21 12 58 2
2933874 2017 05 17 21 13 58 2
2933877 2017 05 17 21 14 58 1
2933879 2017 05 17 21 15 58 2
2933880 2017 05 17 21 17 58 2
2933883 2017 05 17 21 18 58 1
2933884 2017 05 17 21 19 58 1
2933887 2017 05 17 21 20 58 1
2933890 2017 05 17 21 22 58 2
2933891 2017 05 17 21 23 58 2
2933893 2017 05 17 21 24 58 1
2933896 2017 05 17 21 26 59 1
2933899 2017 05 17 21 27 59 2
2933902 2017 05 17 21 28 59 1
2933905 2017 05 17 21 30 59 1
2933907 2017 05 17 21 31 59 2
2933910 2017 05 17 21 32 59 2
2933913 2017 05 17 21 33 59 2
2933916 2017 05 17 21 35 59 0
2933919 2017 05 17 21 36 59 0
2933922 2017 05 17 21 37 59 0
2933925 2017 05 17 21 39 59 0
2933928 2017 05 17 21 40 59 1
2933931 2017 05 17 21 41 59 0
2933934 2017 05 17 21 42 59 2
2933937 2017 05 17 21 44 59 1
2933938 2017 05 17 21 45 59 1
2933940 2017 05 17 21 46 59 2
2933941 2017 05 17 21 47 59 2
2933943 2017 05 17 21 49 59 2
2933945 2017 05 17 21 50 59 2
2933946 2017 05 17 21 52 59 2
2933949 2017 05 17 21 53 59 1
2933952 2017 05 17 21 54 59 1
2933955 2017 05 17 21 56 59 2
2933958 2017 05 17 21 57 59 1
2933961 2017 05 17 21 58 59 3
2933962 2017 05 17 21 59 59 2
2933964 2017 05 17 22 01 01 2
2933965 2017 05 17 22 03 00 1
2933968 2017 05 17 22 04 00 2
2933971 2017 05 17 22 05 00 2
2933974 2017 05 17 22 06 00 2
2933977 2017 05 17 22 07 00 2
2933980 2017 05 17 22 09 00 3
2933981 2017 05 17 22 10 00 2
2933983 2017 05 17 22 11 00 1
2933986 2017 05 17 22 12 01 3
2933989 2017 05 17 22 13 00 3
2933990 2017 05 17 22 15 00 2
2933993 2017 05 17 22 16 00 2
2933994 2017 05 17 22 18 00 1
2933997 2017 05 17 22 19 00 3
2933999 2017 05 17 22 20 00 2
2934002 2017 05 17 22 21 00 2
2934005 2017 05 17 22 22 00 4
2934008 2017 05 17 22 24 00 1
2934011 2017 05 17 22 25 00 1
2934014 2017 05 17 22 26 00 1
2934017 2017 05 17 22 27 01 0
2934020 2017 05 17 22 28 01 2
2934023 2017 05 17 22 29 01 1
2934026 2017 05 17 22 30 01 1
2934029 2017 05 17 22 32 01 2
2934032 2017 05 17 22 33 01 2
2934033 2017 05 17 22 34 01 2
2934034 2017 05 17 22 35 01 2
2934036 2017 05 17 22 36 01 2
2934039 2017 05 17 22 37 01 3
2934042 2017 05 17 22 39 01 2
2934045 2017 05 17 22 40 01 2
2934048 2017 05 17 22 41 01 3
2934050 2017 05 17 22 42 01 2
2934053 2017 05 17 22 43 01 3
2934056 2017 05 17 22 44 01 3
2934059 2017 05 17 22 45 01 2
2934061 2017 05 17 22 47 01 2
2934064 2017 05 17 22 48 01 3
2934066 2017 05 17 22 50 01 1
2934069 2017 05 17 22 51 02 1
2934071 2017 05 17 22 52 02 2
2934072 2017 05 17 22 53 01 1
2934075 2017 05 17 22 55 02 1
2934078 2017 05 17 22 56 01 2
2934081 2017 05 17 22 57 02 1
2934084 2017 05 17 22 58 02 2
2934087 2017 05 17 22 59 02 4
2934089 2017 05 17 23 00 02 2
2934092 2017 05 17 23 02 02 2
2934093 2017 05 17 23 03 02 3
2934096 2017 05 17 23 04 04 2
2934097 2017 05 17 23 05 02 2
2934100 2017 05 17 23 07 02 2
2934101 2017 05 17 23 08 02 2
2934104 2017 05 17 23 09 03 2
2934107 2017 05 17 23 10 03 2
2934110 2017 05 17 23 11 03 2
2934112 2017 05 17 23 12 03 2
2934115 2017 05 17 23 14 05 2
2934117 2017 05 17 23 15 03 2
2934120 2017 05 17 23 16 03 1
2934122 2017 05 17 23 18 03 2
2934124 2017 05 17 23 20 03 1
2934126 2017 05 17 23 22 03 0
2934129 2017 05 17 23 23 03 0
2934131 2017 05 17 23 24 03 0
2934132 2017 05 17 23 25 03 1
2934135 2017 05 17 23 26 03 1
2934136 2017 05 17 23 28 04 0
2934139 2017 05 17 23 29 04 0
2934142 2017 05 17 23 30 04 0
2934145 2017 05 17 23 31 04 0
2934147 2017 05 17 23 32 04 0
2934148 2017 05 17 23 33 04 0
2934151 2017 05 17 23 34 04 0
2934152 2017 05 17 23 35 04 0
2934155 2017 05 17 23 36 04 0
2934158 2017 05 17 23 38 08 0
2934161 2017 05 17 23 39 04 0
2934162 2017 05 17 23 40 05 0
2934163 2017 05 17 23 41 05 0
2934164 2017 05 17 23 42 05 0
2934167 2017 05 17 23 43 05 0
2934170 2017 05 17 23 45 05 0
2934173 2017 05 17 23 46 05 0
2934174 2017 05 17 23 47 05 0
2934176 2017 05 17 23 48 05 0
2934179 2017 05 17 23 50 05 0
2934182 2017 05 17 23 51 05 0
2934183 2017 05 17 23 52 05 0
2934186 2017 05 17 23 54 05 0
2934189 2017 05 17 23 55 05 0
2934192 2017 05 17 23 56 05 0
2934195 2017 05 17 23 57 05 0
2934197 2017 05 17 23 58 05 0
2934200 2017 05 17 23 59 05 0
2934202 2017 05 18 00 01 05 0
2934204 2017 05 18 00 02 05 0
2934206 2017 05 18 00 03 05 1
2934207 2017 05 18 00 04 05 3
2934209 2017 05 18 00 05 05 2
2934212 2017 05 18 00 07 05 2
2934215 2017 05 18 00 08 05 2
2934218 2017 05 18 00 09 05 2
2934219 2017 05 18 00 10 05 1
2934220 2017 05 18 00 11 05 0
2934222 2017 05 18 00 12 05 1
2934225 2017 05 18 00 13 05 1
2934227 2017 05 18 00 14 05 2
2934230 2017 05 18 00 16 06 2
2934231 2017 05 18 00 17 06 0
2934234 2017 05 18 00 18 06 1
2934235 2017 05 18 00 19 06 0
2934237 2017 05 18 00 21 06 0
2934238 2017 05 18 00 22 06 0
2934239 2017 05 18 00 23 06 0
2934240 2017 05 18 00 24 06 1
2934243 2017 05 18 00 26 06 0
2934246 2017 05 18 00 27 06 1
2934248 2017 05 18 00 29 07 0
2934250 2017 05 18 00 30 07 0
2934253 2017 05 18 00 31 07 1
2934256 2017 05 18 00 32 08 1
2934258 2017 05 18 00 34 08 1
2934261 2017 05 18 00 35 08 2
2934264 2017 05 18 00 36 09 1
2934266 2017 05 18 00 38 09 0
2934269 2017 05 18 00 39 09 0
2934272 2017 05 18 00 40 09 2
2934273 2017 05 18 00 41 10 1
2934275 2017 05 18 00 42 10 1
2934276 2017 05 18 00 43 10 0
2934277 2017 05 18 00 44 10 0
2934280 2017 05 18 00 46 10 0
2934283 2017 05 18 00 47 10 0
2934286 2017 05 18 00 48 10 1
2934289 2017 05 18 00 49 10 1
2934292 2017 05 18 00 50 10 1
2934294 2017 05 18 00 51 10 0
2934297 2017 05 18 00 52 10 0
2934298 2017 05 18 00 53 10 0
2934299 2017 05 18 00 55 10 1
2934302 2017 05 18 00 56 10 1
2934305 2017 05 18 00 57 10 1
2934306 2017 05 18 00 58 10 0
2934309 2017 05 18 01 00 11 0
2934312 2017 05 18 01 01 11 0
2934315 2017 05 18 01 02 11 0
2934318 2017 05 18 01 03 11 0
2934320 2017 05 18 01 04 12 0
2934323 2017 05 18 01 05 12 0
2934326 2017 05 18 01 06 12 2
2934329 2017 05 18 01 08 12 2
2934330 2017 05 18 01 09 12 0
2934331 2017 05 18 01 10 13 1
2934332 2017 05 18 01 11 13 2
2934335 2017 05 18 01 12 13 0
2934336 2017 05 18 01 13 14 1
2934339 2017 05 18 01 15 14 0
2934342 2017 05 18 01 16 14 0
2934345 2017 05 18 01 17 15 1
2934348 2017 05 18 01 18 15 1
2934351 2017 05 18 01 19 16 1
2934354 2017 05 18 01 20 16 1
2934357 2017 05 18 01 21 16 1
2934360 2017 05 18 01 23 16 0
2934363 2017 05 18 01 25 17 1
2934366 2017 05 18 01 26 17 0
2934369 2017 05 18 01 27 18 0
2934370 2017 05 18 01 28 18 0
2934372 2017 05 18 01 29 19 0
2934374 2017 05 18 01 30 19 0
2934377 2017 05 18 01 31 19 0
2934380 2017 05 18 01 32 19 0
2934381 2017 05 18 01 34 20 3
2934384 2017 05 18 01 35 20 2
2934387 2017 05 18 01 36 21 1
2934389 2017 05 18 01 38 21 1
2934390 2017 05 18 01 39 21 2
2934392 2017 05 18 01 41 21 1
2934394 2017 05 18 01 42 21 2
2934397 2017 05 18 01 43 22 3
2934400 2017 05 18 01 44 22 4
2934403 2017 05 18 01 45 22 3
2934406 2017 05 18 01 46 23 0
2934407 2017 05 18 01 47 23 0
2934408 2017 05 18 01 48 23 0
2934411 2017 05 18 01 50 23 3
2934414 2017 05 18 01 51 24 2
2934417 2017 05 18 01 52 24 0
2934420 2017 05 18 01 53 24 2
2934423 2017 05 18 01 55 25 6
2934425 2017 05 18 01 56 25 10
2934428 2017 05 18 01 57 25 9
2934431 2017 05 18 01 58 26 5
2934432 2017 05 18 01 59 26 7
2934433 2017 05 18 02 01 27 6
2934435 2017 05 18 02 02 27 4
2934438 2017 05 18 02 03 27 5
2934439 2017 05 18 02 04 27 8
2934442 2017 05 18 02 05 28 8
2934445 2017 05 18 02 06 28 7
2934447 2017 05 18 02 07 28 9
2934450 2017 05 18 02 09 29 5
2934453 2017 05 18 02 10 29 6
2934456 2017 05 18 02 11 29 8
2934459 2017 05 18 02 12 29 7
2934462 2017 05 18 02 13 30 5
2934464 2017 05 18 02 14 30 6
2934467 2017 05 18 02 15 30 6
2934469 2017 05 18 02 16 32 2
2934470 2017 05 18 02 18 31 5
2934473 2017 05 18 02 19 32 3
2934476 2017 05 18 02 20 32 9
2934477 2017 05 18 02 21 32 5
2934479 2017 05 18 02 23 32 6
2934482 2017 05 18 02 24 32 6
2934483 2017 05 18 02 25 32 4
2934485 2017 05 18 02 26 33 6
2934488 2017 05 18 02 27 34 8
2934491 2017 05 18 02 28 34 5
2934494 2017 05 18 02 30 35 2
2934497 2017 05 18 02 31 34 3
2934500 2017 05 18 02 32 34 4
2934503 2017 05 18 02 33 34 8
2934506 2017 05 18 02 35 35 3
2934509 2017 05 18 02 36 35 4
2934512 2017 05 18 02 37 35 2
2934515 2017 05 18 02 38 35 4
2934517 2017 05 18 02 39 35 3
2934519 2017 05 18 02 40 35 4
2934520 2017 05 18 02 42 35 7
2934521 2017 05 18 02 43 35 6
2934524 2017 05 18 02 44 35 6
2934527 2017 05 18 02 45 36 7
2934530 2017 05 18 02 46 36 6
2934533 2017 05 18 02 47 36 8
2934536 2017 05 18 02 48 36 7
2934537 2017 05 18 02 49 36 10
2934540 2017 05 18 02 51 36 7
2934542 2017 05 18 02 52 37 11
2934545 2017 05 18 02 53 37 9
2934548 2017 05 18 02 54 37 11
2934550 2017 05 18 02 55 37 13
2934551 2017 05 18 02 56 38 11
2934554 2017 05 18 02 58 38 9
2934556 2017 05 18 02 59 38 15
2934559 2017 05 18 03 00 39 7
2934562 2017 05 18 03 02 39 12
2934565 2017 05 18 03 03 40 12
2934568 2017 05 18 03 05 40 14
2934571 2017 05 18 03 06 40 10
2934572 2017 05 18 03 07 40 15
2934575 2017 05 18 03 08 41 12
2934576 2017 05 18 03 09 41 16
2934577 2017 05 18 03 10 41 13
2934580 2017 05 18 03 12 41 14
2934583 2017 05 18 03 13 41 15
2934586 2017 05 18 03 14 42 11
2934589 2017 05 18 03 15 42 15
2934591 2017 05 18 03 17 42 12
2934592 2017 05 18 03 18 42 10
2934594 2017 05 18 03 19 42 12
2934596 2017 05 18 03 20 42 13
2934597 2017 05 18 03 21 42 17
2934599 2017 05 18 03 22 42 14
2934601 2017 05 18 03 24 43 11
2934602 2017 05 18 03 25 43 12
2934605 2017 05 18 03 26 43 14
2934606 2017 05 18 03 27 44 13
2934608 2017 05 18 03 28 44 12
2934611 2017 05 18 03 30 44 13
2934614 2017 05 18 03 31 44 12
2934617 2017 05 18 03 32 44 14
2934620 2017 05 18 03 33 44 13
2934622 2017 05 18 03 34 44 16
2934625 2017 05 18 03 35 44 15
2934626 2017 05 18 03 36 44 14
2934629 2017 05 18 03 38 44 13
2934632 2017 05 18 03 39 44 11
2934634 2017 05 18 03 40 45 16
2934637 2017 05 18 03 41 44 16
2934640 2017 05 18 03 42 44 12
2934643 2017 05 18 03 44 45 13
2934645 2017 05 18 03 45 45 13
2934648 2017 05 18 03 46 45 11
2934649 2017 05 18 03 47 45 12
2934651 2017 05 18 03 49 45 16
2934654 2017 05 18 03 50 45 14
2934655 2017 05 18 03 51 45 14
2934657 2017 05 18 03 52 45 14
2934660 2017 05 18 03 54 46 11
2934661 2017 05 18 03 55 46 15
2934664 2017 05 18 03 56 46 13
2934666 2017 05 18 03 58 46 10
2934669 2017 05 18 03 59 46 10
2934672 2017 05 18 04 00 46 12
2934675 2017 05 18 04 01 46 16
2934678 2017 05 18 04 02 46 10
2934681 2017 05 18 04 04 46 13
2934684 2017 05 18 04 05 46 13
2934687 2017 05 18 04 06 46 12
2934690 2017 05 18 04 07 46 10
2934693 2017 05 18 04 08 46 14
2934694 2017 05 18 04 09 46 12
2934695 2017 05 18 04 10 46 14
2934697 2017 05 18 04 11 46 11
2934700 2017 05 18 04 13 46 16
